gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gm12327	chr11	70709482	89999302	0.345286	3	32.5536	0.686271	1.94631	2
Rara	chr11	96392725	97485626	-0.204401	1	22.1876	0.673793	1.93141	2
Taco1	chr11	103665481	108473582	-1.10143	1	9.79151	0.958683	1.7309	2
Wdr35	chr12	5843510	10999339	-0.338919	1	16.3151	6.94335e-05	1.98727	2
Ttc32	chr12	5843510	10999339	-0.338919	1	16.3151	6.94335e-05	1.98727	2
Lratd1	chr12	10804631	11000110	-0.411206	2	14.0474	0.831164	1.91782	2
Greb1	chr12	13429129	21313236	-0.659135	1	11.4751	0.997663	1.7833	2
Taf1b	chr12	21312585	27123869	-0.857821	1	8.4029	0.896799	1.66524	2
Sntg2	chr12	27123443	31173316	-0.483765	1	12.9939	0.98161	1.82342	2
4921508M14Rik	chr12	31329245	43437079	-0.296451	2	16.2153	0.524207	1.96937	2
Gm24429	chr12	31329245	43437079	-0.296451	2	16.2153	0.524207	1.96937	2
Arhgap5	chr12	48739495	51016894	-0.3457	2	15.6493	0.76146	1.93804	2
1700031P21Rik	chr12	48739495	51016894	-0.3457	2	15.6493	0.76146	1.93804	2
MGP_FVBNJ_G0037133	chr12	48739495	51016894	-0.3457	2	15.6493	0.76146	1.93804	2
MGP_FVBNJ_G0037134	chr12	48739495	51016894	-0.3457	2	15.6493	0.76146	1.93804	2
Akap6	chr12	48739495	51016894	-0.3457	2	15.6493	0.76146	1.93804	2
Rpl31-ps17	chr12	51016346	58098760	-0.709929	1	10.1632	0.718791	1.83358	2
Psma3	chr12	66899068	67894029	-0.385745	1	15.938	0.913775	2.85624	3
3110056K07Rik	chr12	66920105	67894029	-0.447824	2	15.4401	0.904328	1.87186	2
Arid4a	chr12	66920105	67894029	-0.447824	2	15.4401	0.904328	1.87186	2
Daam1	chr12	67893723	71145705	-0.261423	1	17.5365	0.964168	1.8781	2
Ppp2r5e	chr12	71334692	76824004	-0.617758	2	13.2729	0.847206	1.89015	2
Serpina3h	chr12	100293874	101926116	-0.468804	1	16.0947	0.913775	1.90033	2
Serpina3i	chr12	100293874	101926116	-0.468804	1	16.0947	0.913775	1.90033	2
Serpina3g	chr12	100293874	101926116	-0.468804	1	16.0947	0.913775	1.90033	2
Ak7	chr12	101925384	109687948	-0.480396	1	18.388	0.964087	1.91874	2
Ptprn2	chr12	113619051	116242483	-0.256926	1	19.8709	0.506403	1.92827	2
H3c6	chr13	19770754	19789216	-0.443341	1	18.2489	0.847206	2.88119	3
H3c7	chr13	19770754	19789216	-0.443341	1	18.2489	0.847206	2.88119	3
H4c6	chr13	19775048	19816962	-0.446332	1	18.7177	0.664066	1.92431	2
H1f3	chr13	19775048	19816962	-0.446332	1	18.7177	0.664066	1.92431	2
H4c4	chr13	19813074	19818864	-0.411783	1	18.6456	0.915767	1.92307	2
H2bc6	chr13	19813074	23766158	-0.37187	1	18.6221	0.915767	2.91657	3
Prl8a8	chr13	23678990	23818061	-0.244535	1	19.2967	0.0900277	1.98764	2
Prl8a9	chr13	23770944	24116510	-0.217676	2	19.6456	0.653478	1.98933	2
Prl8a1	chr13	23770944	24116510	-0.217676	2	19.6456	0.653478	1.98933	2
Mir6368	chr13	24827502	26178381	-0.244933	1	15.91	0.287734	1.98364	2
Gm17528	chr13	24827502	26178381	-0.244933	1	15.91	0.287734	1.98364	2
Uqcrfs1	chr13	26812370	28100340	-0.529148	2	11.2103	0.857287	1.90444	2
Gmds	chr13	28099886	28957362	-0.606374	1	10.4499	0.298795	2.84915	3
Gm11380	chr13	28100350	28957362	-0.460075	2	11.2457	0.149595	1.93869	2
Gm11387	chr13	29787513	46391588	0.291227	3	21.7616	0.699198	1.96936	2
Gm11386	chr13	29787513	46391588	0.291227	3	21.7616	0.699198	1.96936	2
Eif4e1b	chr13	51257638	56373288	-0.525053	1	13.4126	0.182591	1.91889	2
Aopep	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
MGP_FVBNJ_G0005420	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Mir23b	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Mir27b	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Mir3074-1	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Mir24-1	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Fancc	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Gm16133	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Gm16132	chr13	59713861	62436437	-0.549159	2	12.7335	0.929321	1.68498	2
Zfp85os	chr13	64097733	71181279	-0.398962	2	14.6097	0.915767	3.86376	4
9430065F17Rik	chr13	64097733	64266314	-0.22518	2	16.8655	0.915767	2.96526	3
Zfp729a	chr13	64258458	71181279	-0.63724	1	11.2786	0.848366	1.87724	2
Zfp729b	chr13	64258458	71181279	-0.63724	1	11.2786	0.848366	1.87724	2
Zfp738	chr13	64258458	71181279	-0.63724	1	11.2786	0.848366	1.87724	2
2210408I21Rik	chr13	74106566	77892555	1.06659	6	49.4433	0.34807	1.64146	2
Adgrv1	chr13	77891957	80123924	0.237881	3	23.2464	0.787579	1.91471	2
Fcho2	chr13	95198651	96876522	-0.475471	2	13.0281	0.80068	2.8493	3
Pde4d	chr13	105288797	110299885	-0.366908	2	15.1107	0.798519	1.94282	2
Arl15	chr13	110299274	112469353	-0.274634	1	16.6887	0.565771	2.82327	3
Vcl	chr14	13165508	13551320	-0.401461	1	15.403	0.808266	1.93799	2
Btd	chr14	23897570	24456058	-0.2181	2	17.7878	0.837143	1.98284	2
Ankrd28	chr14	23897570	24456058	-0.2181	2	17.7878	0.837143	1.98284	2
Gm22876	chr14	23897570	24456058	-0.2181	2	17.7878	0.837143	1.98284	2
Timm23	chr14	24438886	31072714	-0.254406	2	14.7379	0.716902	1.97531	2
Gm23946	chr14	24438886	31072714	-0.254406	2	14.7379	0.716902	1.97531	2
Nrg3	chr14	31058493	36167344	-0.327426	1	12.4135	0.888017	3.92607	4
Nrg3os	chr14	31075720	36167344	-0.349583	1	12.4542	0.261049	2.94043	3
Osgep	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
MGP_FVBNJ_G0037222	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Apex1	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Pip4p1	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Gm49342	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Gm38316	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Rnase10	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Rnase9	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Rnase11	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Rnase12	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Olfr750	chr14	43032649	43272103	-0.267553	1	18.7594	0.0231706	1.98512	2
Rnase4	chr14	43032649	46661133	-0.210103	1	18.5356	0.0231706	2.98315	3
Gm30275	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trdv4	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trdd1	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
MGP_FVBNJ_G0009428	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trdd2	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trdj1	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Gm43434	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trdj2	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trdc	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trdv5	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj61	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj60	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj59	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj58	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj57	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj56	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj55	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj54	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj53	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj52	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj51	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj50	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj49	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj48	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj47	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj46	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj45	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj44	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj43	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj42	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj41	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj40	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj39	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj38	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj37	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj36	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj35	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj34	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj33	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj32	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj31	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj30	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj29	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj28	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj27	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj26	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj25	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj24	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj23	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj22	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj21	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj20	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj19	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj18	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj17	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj16	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj15	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj14	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj13	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj12	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj11	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj9	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj8	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj7	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj6	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj5	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj4	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj3	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj2	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Traj1	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Trac	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Dad1	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Abhd4	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Olfr49	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Gm43304	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Gm3945	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
5330426L24Rik	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Oxa1l	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Slc7a7	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Mrpl52	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Mmp14	chr14	46264042	47097705	-0.372341	2	15.7605	0.899821	1.90521	2
Micu2	chr14	50205421	60876005	-0.636584	1	13.4921	0.911353	1.87393	2
Enox1	chr14	69263090	73059607	-1.01703	1	7.89295	0.349801	2.48813	3
Pcdh17	chr14	76456646	76692014	-0.240356	2	12.4605	0.742581	1.97264	2
Klhl1	chr14	87853049	88352117	-0.276505	2	12.2575	0.735896	2.94786	3
Tbc1d4	chr14	93237995	94037915	-0.393897	2	11.4479	0.803472	1.89367	2
Commd6	chr14	93237995	94037915	-0.393897	2	11.4479	0.803472	1.89367	2
Uchl3	chr14	93237995	94037915	-0.393897	2	11.4479	0.803472	1.89367	2
Gm9922	chr14	93237995	94037915	-0.393897	2	11.4479	0.803472	1.89367	2
Lmo7	chr14	93237995	94037915	-0.393897	2	11.4479	0.803472	1.89367	2
Gpc6	chr14	108243930	115534528	-0.221582	2	13.1156	0.697185	5.94814	6
Adamts12	chr15	7967200	14687805	-0.597706	1	20.1137	0.402073	1.78608	2
4921515E04Rik	chr15	14687236	18667078	-0.527688	1	22.7212	0.896799	1.79088	2
Trio	chr15	24341828	25990827	-0.501837	1	20.0797	0.248369	1.94062	2
Gm26416	chr15	27560744	27662122	-0.514757	1	36.3086	0.155423	1.97414	2
Dap	chr15	27577703	28038582	-0.446559	1	39.4148	1.96087e-07	1.98005	2
Fam136b-ps	chr15	27577703	28038582	-0.446559	1	39.4148	1.96087e-07	1.98005	2
Ankrd33b	chr15	27577703	28038582	-0.446559	1	39.4148	1.96087e-07	1.98005	2
Tas2r119	chr15	28320633	28922142	0.227768	2	56.7006	0.279238	1.99108	2
4930518I17Rik	chr15	28320633	28922142	0.227768	2	56.7006	0.279238	1.99108	2
Snhg18	chr15	28320633	28922142	0.227768	2	56.7006	0.279238	1.99108	2
Snord123	chr15	28320633	28922142	0.227768	2	56.7006	0.279238	1.99108	2
Sdc2	chr15	29209587	34558602	0.231613	3	45.9703	0.648512	1.98254	2
Sybu	chr15	40743067	41048447	-0.585748	1	34.5741	0.268996	1.92732	2
Col14a1	chr15	51244168	51885247	0.206923	2	57.7	0.821856	1.98886	2
1700040F17Rik	chr15	51244168	51885247	0.206923	2	57.7	0.821856	1.98886	2
Mrpl13	chr15	51244168	51885247	0.206923	2	57.7	0.821856	1.98886	2
Mtbp	chr15	51244168	51885247	0.206923	2	57.7	0.821856	1.98886	2
Sntb1	chr15	51785144	52625477	0.238224	3	57.3278	0.621248	1.98584	2
Dhh	chr15	95098968	95168740	-0.231337	2	16.2815	0.925796	1.97555	2
Lmbr1l	chr15	95098968	95168740	-0.231337	2	16.2815	0.925796	1.97555	2
Zdhhc8	chr16	14645416	16908884	-0.414664	2	18.5991	0.896195	1.91311	2
Ranbp1	chr16	14645416	16908884	-0.414664	2	18.5991	0.896195	1.91311	2
Gm25777	chr16	14645416	16908884	-0.414664	2	18.5991	0.896195	1.91311	2
Trmt2a	chr16	14645416	16908884	-0.414664	2	18.5991	0.896195	1.91311	2
Dgcr8	chr16	14645416	16908884	-0.414664	2	18.5991	0.896195	1.91311	2
Eaf2	chr16	33405124	40291019	-0.250997	1	16.7722	0.715315	1.97434	2
Cadm2	chr16	63456985	64329898	0.680953	4	15.4012	0.847206	1.80294	2
Scaf8	chr17	26327	3529909	-0.476772	2	15.109	0.943017	1.82742	2
Tmem181a	chr17	3610906	5159280	0.647411	4	30.5817	0.553286	1.86723	2
Sod2	chr17	10156570	10908048	-0.386319	1	22.8353	0.918228	2.89588	3
Vmn2r-ps127	chr17	17675995	18494909	0.404427	3	26.3807	0.896799	1.93594	2
Zfp758	chr17	19475094	20665397	-0.732992	1	12.1284	0.479812	1.8204	2
Zfp943	chr17	19475094	20665397	-0.732992	1	12.1284	0.479812	1.8204	2
MGP_FVBNJ_G0005650	chr17	23622171	32201771	-0.557061	1	15.6277	0.78052	1.83832	2
Rab40c	chr17	23622171	32201771	-0.557061	1	15.6277	0.78052	1.83832	2
Gm20530	chr17	32201149	34289487	-0.579832	1	15.5555	0.8665	2.79827	3
H2-DMb1	chr17	32201149	34059983	-0.613041	1	14.9226	0.8665	1.82588	2
H2-DMb2	chr17	32201149	34059983	-0.613041	1	14.9226	0.8665	1.82588	2
2410017I17Rik	chr17	34287414	51305425	-0.345828	1	19.106	0.271069	1.9678	2
Gm8815	chr17	34287414	51305425	-0.345828	1	19.106	0.271069	1.9678	2
Gm17782	chr17	34287414	51305425	-0.345828	1	19.106	0.271069	1.9678	2
Kcnh8	chr17	51212167	54661332	-0.359766	2	19.6113	0.598305	1.9378	2
Uhrf1	chr17	54659848	65604594	-0.213337	1	21.7394	0.825439	1.94035	2
Kif5b	chr18	2964015	3185806	-0.697623	1	15.2999	0.645297	1.89803	2
Ccdc178	chr18	18572887	24561482	-0.253075	1	19.8573	0.962066	1.96967	2
MGP_FVBNJ_G0024097	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Gm38666	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Gm37388	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga1	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga2	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga3	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhgb1	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga4	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhgb2	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga5	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga6	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga7	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhgb4	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga8	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhgb5	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga9	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhgb6	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Gm26672	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
Pcdhga10	chr18	34222042	34874653	-0.216624	1	17.8145	0.847206	1.97823	2
1700086O06Rik	chr18	34738505	36714196	-0.252027	2	16.6342	0.990162	1.96618	2
Dele1	chr18	34738505	36714196	-0.252027	2	16.6342	0.990162	1.96618	2
Pcdh12	chr18	34738505	36714196	-0.252027	2	16.6342	0.990162	1.96618	2
Rnf14	chr18	34738505	36714196	-0.252027	2	16.6342	0.990162	1.96618	2
Gm23205	chr18	34738505	36714196	-0.252027	2	16.6342	0.990162	1.96618	2
Gnpda1	chr18	34738505	36714196	-0.252027	2	16.6342	0.990162	1.96618	2
MGP_FVBNJ_G0036401	chr18	34738505	36714196	-0.252027	2	16.6342	0.990162	1.96618	2
Yipf5	chr18	36699584	39026952	-0.266525	1	16.0987	0.899821	1.96687	2
Csnk1g3	chr18	50118589	65071099	-0.417334	2	17.1893	0.706874	1.91012	2
Mex3c	chr18	69874247	77030129	-0.466932	2	14.4711	0.915767	1.87812	2
Gm26438	chr18	69874247	77030129	-0.466932	2	14.4711	0.915767	1.87812	2
Atp9b	chr18	77029876	82506403	-0.681901	1	9.67508	0.801175	1.80386	2
Pacs1	chr19	2000638	2412853	-0.565644	1	13.6066	0.964413	1.92496	2
Aldh1a1	chr19	17448461	21038314	-0.306571	2	15.9507	0.791674	1.95495	2
Tjp2	chr19	21036835	24295759	-0.349641	1	15.2828	0.847206	1.95262	2
Rnls	chr19	29996562	32638003	0.374379	3	32.0333	0.90206	1.94606	2
Gm25611	chr19	32531413	36106244	0.267514	3	24.3531	0.577483	1.9739	2
Cyp2c66	chr19	36066548	36140956	0.350488	3	26.3952	0.85536	1.9502	2
Sufu	chr19	43426263	47533400	-0.816712	1	10.6202	0.910968	1.83986	2
Sorcs1	chr19	47532787	48469669	-0.649424	0	14.4713	0.116859	1.88994	2
Cask	chrX	8224371	12531500	-0.200422	2	24.3883	0.645262	3.9691	4
Wdr44	chrX	18392739	32118724	0.293455	2	27.9928	0.966945	1.87667	2
Stk26	chrX	45376512	47941245	-0.323531	2	16.167	0.305152	1.95477	2
Frmd7	chrX	45376512	47941245	-0.323531	2	16.167	0.305152	1.95477	2
Mospd1	chrX	47940292	50733387	-0.740694	1	9.94712	0.85097	1.82388	2
Fgf13	chrX	54188533	57611546	-0.545714	1	11.867	0.795888	1.87358	2
Aff2	chrX	64247924	65304606	0.365581	1	21.1652	0.950611	2.71966	3
Gabra3	chrX	67337053	67400466	0.664182	3	21.6328	0.702161	1.85411	2
Dmd	chrX	78418795	80705750	-0.696009	1	8.84666	0.363728	8.33887	9
Gm14770	chrX	79837691	80705750	-0.312919	2	12.2138	0.96263	1.97187	2
Gk	chrX	80682736	82353007	-0.505914	1	11.5681	0.229688	1.92411	2
Gm14767	chrX	80682736	82353007	-0.505914	1	11.5681	0.229688	1.92411	2
Il1rapl1	chrX	82352609	85536859	-0.685998	1	10.4791	0.645297	2.79169	3
Pola1	chrX	88502991	89017279	-0.397045	2	14.7665	0.8665	1.94091	2
Gm14780	chrX	88502991	89017279	-0.397045	2	14.7665	0.8665	1.94091	2
Atrx	chrX	100989477	102295130	-0.408811	2	11.7911	0.588077	1.93189	2
Gm23656	chrX	100989477	102295130	-0.408811	2	11.7911	0.588077	1.93189	2
Gm14936	chrX	108162625	108248940	-0.542138	1	10.5713	0.743202	1.93802	2
Chm	chrX	108248153	108624317	-0.396466	1	11.7561	0.0841014	3.89913	4
Dach2	chrX	108623333	109105488	-0.780214	1	7.3571	0.858217	1.81982	2
Pcdh11x	chrX	115614102	116426548	-0.566689	1	9.90371	0.978412	2.80285	3
Diaph2	chrX	125015437	125953290	-0.231485	2	13.4317	0.436854	4.92107	5
Gprasp1	chrX	131060792	131106006	-1.0522	0	6.87313	0.774313	1.51905	2
Kir3dl2	chrX	131652774	136622075	-0.465367	1	11.4664	0.653478	2.84043	3
Col4a6	chrX	136597785	141024694	-0.641224	2	11.092	0.858217	2.86486	3
Gm15079	chrX	136597785	141024694	-0.641224	2	11.092	0.858217	2.86486	3
Gm15104	chrX	145483340	149118210	-0.581176	1	7.45568	0.995605	1.88875	2
