gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Prdm13	chr4	17697733	18013529	-0.243586	2	20.6721	0.949691	1.82323	2
Ccnc	chr4	17697733	18013529	-0.243586	2	20.6721	0.949691	1.82323	2
Tstd3	chr4	17697733	18013529	-0.243586	2	20.6721	0.949691	1.82323	2
Usp45	chr4	17697733	18013529	-0.243586	2	20.6721	0.949691	1.82323	2
Pnisr	chr4	17697733	18013529	-0.243586	2	20.6721	0.949691	1.82323	2
Coq3	chr4	17697733	18013529	-0.243586	2	20.6721	0.949691	1.82323	2
Pou3f2	chr4	18513509	18634310	-0.246209	1	19.1863	0.571697	1.96378	2
Gm30731	chr4	18513509	18634310	-0.246209	1	19.1863	0.571697	1.96378	2
Gm11881	chr4	18513509	18634310	-0.246209	1	19.1863	0.571697	1.96378	2
Klhl32	chr4	20660301	21393806	0.502587	4	35.8961	0.940737	2.17946	3
Gja10	chr4	28418555	28792609	-0.204532	2	21.991	0.980131	1.9388	2
Gm11933	chr4	28418555	28792609	-0.204532	2	21.991	0.980131	1.9388	2
Casp8ap2	chr4	28418555	28792609	-0.204532	2	21.991	0.980131	1.9388	2
Gm11936	chr4	28418555	28792609	-0.204532	2	21.991	0.980131	1.9388	2
Mdn1	chr4	28418555	28792609	-0.204532	2	21.991	0.980131	1.9388	2
Lyrm2	chr4	28418555	28792609	-0.204532	2	21.991	0.980131	1.9388	2
Gm10073	chr4	28771075	28854578	-0.261841	1	20.7821	0.841375	1.9333	2
Gm11942	chr4	28771075	28854578	-0.261841	1	20.7821	0.841375	1.9333	2
Rpl23a-ps6	chr4	33016062	33030568	-0.326857	2	14.3902	0.976019	1.80773	2
Gm22732	chr4	33065824	33136841	0.319041	3	23.2279	0.997304	1.84884	2
Gm12381	chr4	34345399	34612617	-0.244451	2	17.5412	0.926533	1.95281	2
Gm22888	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm24837	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm23090	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12401	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Dcaf12	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0036444	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm26049	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm26084	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ubap1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Kif24	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Nudt2	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Myorg	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
1110017D15Rik	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Fam219aos	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Fam219a	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12404	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Dnai1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Enho	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12406	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12405	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Cntfr	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
1700045I11Rik	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm13305	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Rpp25l	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Dctn3	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Arid3c	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Sigmar1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Galt	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Il11ra1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl27a	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl27b	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm13306	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027960	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027959	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm2564	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl19	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl19-ps1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027963	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027964	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027965	chr4	37544450	37550815	-0.60322	1	11.4895	0.995447	1.09012	2
Glipr2	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Ccin	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Clta	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Gne	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
MGP_FVBNJ_G0037644	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Gm12503	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Ptma-ps2	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Rnf38	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Mir5106	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Melk	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Gm12677	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Gm12455	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Gm24376	chr4	39733186	40732105	-0.481071	2	18.5414	0.544738	1.6923	2
Gm12678	chr4	40731857	40888274	-0.212894	1	21.6846	0.693853	2.51423	3
Gm22685	chr4	45097628	45169728	-0.250572	2	17.0307	0.999692	1.54974	2
Tal2	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Rps15a-ps8	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Tmem38b	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
n-R5s185	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Gm12468	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Gm23745	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Pakap	chr4	53560355	53804433	0.323176	3	25.0102	0.986602	1.79401	2
Shoc1	chr4	54843372	57701627	-0.203737	2	19.6012	0.771943	1.87197	2
Gm12593	chr4	54843372	57701627	-0.203737	2	19.6012	0.771943	1.87197	2
Gm12594	chr4	54843372	57701627	-0.203737	2	19.6012	0.771943	1.87197	2
Ugcg	chr4	54843372	57701627	-0.203737	2	19.6012	0.771943	1.87197	2
Cdc26	chr4	58257772	59223618	-0.244401	2	20.2829	0.751571	1.93207	2
Prpf4	chr4	58257772	59223618	-0.244401	2	20.2829	0.751571	1.93207	2
Rnf183	chr4	58257772	59223618	-0.244401	2	20.2829	0.751571	1.93207	2
Gm11217	chr4	60005929	60661024	0.261435	2	27.1326	0.918526	1.58723	2
Gm5937	chr4	63219421	63613685	0.207872	3	14.9658	0.828582	1.96555	2
Gm24697	chr4	64879274	64969910	0.403804	2	21.4972	0.894069	1.52631	2
Gm24170	chr4	69185416	69228471	-0.286727	2	16.6362	0.855408	1.74998	2
MGP_FVBNJ_G0038947	chr4	70255514	70302275	-0.361337	2	16.2091	0.765203	1.89168	2
Gm26379	chr4	70255514	70302275	-0.361337	2	16.2091	0.765203	1.89168	2
Gm11412	chr4	77212332	77302029	0.201817	3	27.4331	0.966019	1.92701	2
MGP_FVBNJ_G0036449	chr4	77406049	77507611	0.31442	2	23.4861	0.998478	1.77875	2
Gm12914	chr4	77406049	77507611	0.31442	2	23.4861	0.998478	1.77875	2
Adamtsl1	chr4	81749757	81956922	0.288632	2	26.0652	0.954906	1.86999	2
Gm12550	chr4	81749757	81956922	0.288632	2	26.0652	0.954906	1.86999	2
Gm25244	chr4	86447696	86463753	-0.244974	2	17.5397	0.922284	1.92981	2
Cyp2j7	chr4	91573654	91674668	0.295161	2	29.633	0.947723	2.366	3
Cyp2j15-ps	chr4	91588121	91674668	0.383623	3	35.5006	0.937759	1.38848	2
Cyp2j8	chr4	91797775	92182882	0.214583	3	29.3276	0.985024	2.73869	3
Ldlrad1	chr4	102512510	103345908	0.243628	3	31.5351	0.981849	2.44014	3
Scp2	chr4	103344388	103815273	0.200267	4	27.7173	0.888307	4.33091	5
Skint8	chr4	107133785	107840397	0.236245	2	21.942	0.942512	1.93238	2
Skint7	chr4	107133785	107840397	0.236245	2	21.942	0.942512	1.93238	2
Skint2	chr4	107845351	108334502	0.238274	3	22.8102	0.580421	1.91081	2
Gm12814	chr4	107845351	108334502	0.238274	3	22.8102	0.580421	1.91081	2
Cyp4x1os	chr4	110580207	110622269	-0.28051	2	16.8358	0.93044	1.75934	2
Gm12834	chr4	110678006	110742144	-0.375254	1	15.7042	0.922906	1.75344	2
Cyp4a29	chr4	110718927	110762641	-0.347078	1	18.1622	0.979013	1.69889	2
Cyp4b1	chr4	111193486	111487058	-0.255386	1	20.6294	0.935804	1.84778	2
Cyp4b1-ps1	chr4	111193486	111487058	-0.255386	1	20.6294	0.935804	1.84778	2
Prdx1	chr4	112215187	112241616	0.27568	2	36.1641	0.976445	2.68276	3
Gm12828	chr4	112704411	113024500	0.206708	2	36.5733	0.590317	3.81657	4
Exo5	chr4	116495117	116673421	0.331835	2	42.2641	0.932487	1.38568	2
Gm12889	chr4	116911538	117423179	0.210353	2	26.7571	0.864461	1.83993	2
Gm12885	chr4	116911538	117423179	0.210353	2	26.7571	0.864461	1.83993	2
Gm12884	chr4	116911538	117423179	0.210353	2	26.7571	0.864461	1.83993	2
Gm12883	chr4	116911538	117423179	0.210353	2	26.7571	0.864461	1.83993	2
Gm12886	chr4	116911538	117423179	0.210353	2	26.7571	0.864461	1.83993	2
Trit1	chr4	118681965	118789329	0.289547	3	37.2563	0.663579	1.9074	2
MGP_FVBNJ_G0006443	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
D130007C19Rik	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
Gm12903	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
Mycbp	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
Gm12905	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
Rragc	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
MGP_FVBNJ_G0028525	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
Gm12902	chr4	119555928	120149199	-0.2129	2	26.387	0.727865	1.87941	2
1700057H15Rik	chr4	120148889	120839197	-0.246362	1	26.7122	0.980987	1.87622	2
Thrap3	chr4	121899722	122159443	0.348176	2	37.5976	0.957412	1.90882	2
Ago3	chr4	122158716	122450116	0.331817	3	38.0941	0.566594	1.91072	2
Zmym4	chr4	122629643	122764728	0.232982	3	37.3173	0.745251	1.93885	2
1700112K13Rik	chr4	123589276	123965501	-0.225548	2	29.705	0.693792	1.96958	2
CK137956	chr4	123589276	123965501	-0.225548	2	29.705	0.693792	1.96958	2
Csmd2os	chr4	123849545	124187298	-0.215465	2	30.4766	0.687147	1.97152	2
Hmgb4	chr4	124008551	124224152	-0.219257	2	29.8226	0.71355	1.96878	2
Hmgb4os	chr4	124008551	124224152	-0.219257	2	29.8226	0.71355	1.96878	2
Rnf19b	chr4	124926569	125219158	0.442802	3	40.0915	0.93338	1.51273	2
Oprd1	chr4	127950188	128350207	0.482048	3	42.94	0.97818	1.42385	2
Zdhhc18	chr4	129522118	129729616	0.236515	2	37.4038	0.9985	2.78779	3
Srsf10	chr4	131828812	132036895	0.348593	3	33.9922	0.574249	1.89088	2
Cela3a	chr4	133491547	133494554	0.494119	3	42.8548	0.816987	1.7476	2
Cela3b	chr4	133491547	133494554	0.494119	3	42.8548	0.816987	1.7476	2
Anp32b-ps1	chr4	139739371	139860526	-0.294614	2	25.1046	0.947213	1.49015	2
Pramel1	chr4	139739371	139860526	-0.294614	2	25.1046	0.947213	1.49015	2
Gm13045	chr4	139739371	139860526	-0.294614	2	25.1046	0.947213	1.49015	2
Pramel12	chr4	139739371	139860526	-0.294614	2	25.1046	0.947213	1.49015	2
Oog4	chr4	139739371	139860526	-0.294614	2	25.1046	0.947213	1.49015	2
Gm13042	chr4	139739371	139860526	-0.294614	2	25.1046	0.947213	1.49015	2
Gm13046	chr4	139739371	139860526	-0.294614	2	25.1046	0.947213	1.49015	2
Pramel23	chr4	140041334	140158396	-0.291697	2	24.9079	0.896592	1.44191	2
Pramel24	chr4	140041334	140158396	-0.291697	2	24.9079	0.896592	1.44191	2
Pramel11	chr4	140041334	140158396	-0.291697	2	24.9079	0.896592	1.44191	2
Gm13087	chr4	140041334	140158396	-0.291697	2	24.9079	0.896592	1.44191	2
Gm13081	chr4	140041334	140158396	-0.291697	2	24.9079	0.896592	1.44191	2
Oog3	chr4	140518527	140708895	-0.231948	2	25.8961	0.960626	1.2298	2
Pramel4	chr4	140707387	140731637	-0.715696	1	13.234	0.996973	0.729142	2
Gm13102	chr4	140707387	140731637	-0.715696	1	13.234	0.996973	0.729142	2
Casz1	chr4	145521768	145738797	0.325613	3	36.7927	0.990399	1.64667	2
Pex14	chr4	145736044	146655024	0.393108	3	42.4696	0.980131	1.85202	2
Rere	chr4	147225313	149621077	-0.230897	2	26.4036	0.972519	1.85569	2
Prkcz	chr4	152131080	152650262	0.426181	3	46.3309	0.928856	1.49788	2
Atad3aos	chr4	152649932	152831936	0.382384	4	44.7807	0.968154	1.50008	2
Cdk6	chr5	181370	553913	0.669004	3	52.3291	0.979013	1.99046	3
Ankib1	chr5	553531	659338	0.509928	4	40.5013	0.612737	1.81946	2
Mterf1b	chr5	978883	1200740	0.319066	3	43.2381	0.996106	1.51636	2
Gm15731	chr5	4756977	4913165	-0.3589	2	25.2484	0.91517	1.83876	2
Sri	chr5	4756977	4913165	-0.3589	2	25.2484	0.91517	1.83876	2
Gm15730	chr5	4756977	4913165	-0.3589	2	25.2484	0.91517	1.83876	2
4921509C19Rik	chr5	4910903	4937436	-0.460628	1	23.1096	0.776944	1.80392	2
Gm14151	chr5	4910903	4937436	-0.460628	1	23.1096	0.776944	1.80392	2
Gm31831	chr5	7013101	7147611	0.264191	2	25.9068	0.970469	2.82367	3
Gm26918	chr5	11073919	11219519	-0.313545	2	21.4594	0.852366	1.50294	2
Hgf	chr5	13220224	13366589	0.214847	2	32.3294	0.94983	1.89422	2
Gm43489	chr5	13220224	13366589	0.214847	2	32.3294	0.94983	1.89422	2
Gm42975	chr5	13220224	13366589	0.214847	2	32.3294	0.94983	1.89422	2
Pmpcb	chr5	18335674	18401917	-0.307995	2	24.4919	0.957412	1.86368	2
Gm15715	chr5	18335674	18401917	-0.307995	2	24.4919	0.957412	1.86368	2
Gm9523	chr5	19308221	19345241	-0.55697	1	18.8459	0.979013	1.53546	2
Gm16057	chr5	23569346	23805300	-0.214003	2	29.7166	0.728961	1.97921	2
Tyms	chr5	26698969	26731688	0.353144	2	34.7771	0.980131	1.88103	2
Cib4	chr5	27115520	27764564	0.440574	3	30.888	0.861116	1.7418	2
Gm10463	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
Fosl2	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
MGP_FVBNJ_G0037726	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
Gm9555	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
Plb1	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
Gm15615	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
Gm36840	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
Gm7596	chr5	28676314	29255250	0.235982	2	42.3466	0.948635	1.8864	2
Afap1	chr5	32794869	33383067	-0.214495	2	33.6342	0.411533	1.98132	2
Sorcs2	chr5	32794869	33383067	-0.214495	2	33.6342	0.411533	1.98132	2
Gm40293	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
Gm40292	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
Gm43456	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
MGP_FVBNJ_G0009648	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
Gm5291	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
4930421C12Rik	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
Gm42524	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
4930513D17Rik	chr5	36007887	36572487	-0.667819	2	24.0806	0.791549	1.3335	2
Gm43093	chr5	43108524	43146976	0.332975	3	34.2718	0.963204	1.93473	2
Gm42977	chr5	52972894	53145846	0.205594	3	24.0614	0.978568	1.91843	2
Pcdh7	chr5	54267439	54918080	0.369074	2	30.5561	0.999658	2.65228	3
Gm42481	chr5	54267439	54469185	0.236976	2	30.5601	0.999658	1.91235	2
Gm42480	chr5	54267439	54469185	0.236976	2	30.5601	0.999658	1.91235	2
Gm42482	chr5	54267439	54469185	0.236976	2	30.5601	0.999658	1.91235	2
Gm6632	chr5	55535706	55736294	0.255423	2	30.6789	0.957494	1.75805	2
Gm43395	chr5	55535706	55736294	0.255423	2	30.6789	0.957494	1.75805	2
Gm43384	chr5	58178801	58199069	0.452474	2	28.3632	0.908382	1.89053	2
Gm33167	chr5	63584774	63832172	-0.230359	2	26.3288	0.756652	1.91434	2
Gm26044	chr5	66262683	66602971	-0.211087	2	25.7273	0.986602	1.92604	2
Gm23067	chr5	66641090	66986033	0.211524	2	24.8319	0.834146	1.8404	2
Gabrg1	chr5	67230286	67494287	0.420229	3	32.4678	0.626667	3.27008	4
Gabra2	chr5	67493883	67662893	0.245158	4	33.6638	0.823209	1.60298	2
4933408A14Rik	chr5	69084962	69472658	-0.257737	2	20.2811	0.957928	1.3012	2
Nipal1	chr5	69084962	69472658	-0.257737	2	20.2811	0.957928	1.3012	2
Slc10a4-ps	chr5	69468705	69480210	-0.525268	1	16.067	0.98114	1.91327	3
Pdgfra	chr5	71624630	71918465	-0.3901	2	16.7837	0.980041	1.8099	2
Gm42802	chr5	71624630	71918465	-0.3901	2	16.7837	0.980041	1.8099	2
Gm42803	chr5	71624630	71918465	-0.3901	2	16.7837	0.980041	1.8099	2
Mir7025	chr5	71624630	71918465	-0.3901	2	16.7837	0.980041	1.8099	2
Gm42799	chr5	71624630	71918465	-0.3901	2	16.7837	0.980041	1.8099	2
Kit	chr5	72046506	72320409	0.279078	2	29.7969	0.980131	2.77886	3
Gm23429	chr5	76273034	76528923	-0.244028	1	19.971	0.284594	1.97361	2
Gm43084	chr5	77885778	78191978	-0.232775	2	21.6748	0.318265	1.98487	2
Tecrl	chr5	79801719	80154116	-0.298495	1	19.1685	0.947723	2.71752	3
1700066N21Rik	chr5	84389940	84471752	-0.597409	1	19.5462	0.95247	2.39371	3
Gm11116	chr5	84513468	84571560	0.245359	2	30.077	0.967577	1.89813	2
Gm42622	chr5	84513468	84571560	0.245359	2	30.077	0.967577	1.89813	2
Cxcl15	chr5	87195146	87370498	0.21624	2	29.6525	0.995696	2.51224	3
Mthfd2l	chr5	87370078	87591097	0.209554	3	31.9743	0.99606	2.74864	3
Gm32072	chr5	91241282	91279052	0.443704	3	35.8957	0.997304	1.40407	2
Gm24623	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm33370	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm43147	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm8013	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm43148	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm43144	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm9484	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Bmp2k	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm43145	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Paqr3	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm33609	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Gm2861	chr5	93587835	93969860	0.229977	2	34.6011	0.929949	1.90256	2
Bmp3	chr5	95532574	96508332	0.261782	2	37.9173	0.977507	1.75826	2
Abcg3	chr5	101641029	101801384	-0.304834	2	24.0102	0.984536	1.48674	2
Gm43856	chr5	101641029	101801384	-0.304834	2	24.0102	0.984536	1.48674	2
Gm43855	chr5	101641029	101801384	-0.304834	2	24.0102	0.984536	1.48674	2
Gbp8	chr5	101765711	102350755	-0.284323	1	25.2847	0.971613	3.40416	5
Gm43302	chr5	101765711	101859623	-0.72489	1	13.0398	0.971613	0.986862	2
Gbp9	chr5	101856438	102350755	-0.209892	1	27.3639	0.970469	2.90598	4
Barhl2	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Gm26872	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Gm28050	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Gm28039	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Gm29464	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Gm17304	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Gm17937	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Zfp644	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
Gm43421	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
MGP_FVBNJ_G0037770	chr5	103096474	104182383	0.213476	2	32.0021	0.987179	1.64245	2
MGP_FVBNJ_G0029607	chr5	104182176	104581284	0.415474	3	33.555	0.963204	1.6108	2
Noc4l	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
Ddx51	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
Gm42595	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
Ep400	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
Mir7026	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
MGP_FVBNJ_G0037772	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
Gm12928	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
Gm26079	chr5	107474679	108911692	-0.36139	2	25.694	0.985024	1.83516	2
Myo18b	chr5	109803174	110117072	-0.243577	2	29.2189	0.363271	1.97053	2
Grk3	chr5	109803174	110224088	-0.207116	2	29.918	0.363271	2.95841	3
Tmem211	chr5	110123964	110291170	-0.202764	2	29.2099	0.925417	1.94909	2
Sgsm1	chr5	110123964	110291844	-0.246169	2	28.7093	0.925417	2.84633	3
4930405N21Rik	chr5	110224220	110291844	-0.305588	1	27.3255	0.865027	1.85845	2
Gm43353	chr5	110224220	110291844	-0.305588	1	27.3255	0.865027	1.85845	2
Mir7229	chr5	110224220	110291844	-0.305588	1	27.3255	0.865027	1.85845	2
Mir7230	chr5	110224220	110291844	-0.305588	1	27.3255	0.865027	1.85845	2
Ube3b	chr5	111388519	111847215	-0.362274	2	26.0712	0.536241	1.43873	2
Mir7027	chr5	111388519	111847215	-0.362274	2	26.0712	0.536241	1.43873	2
Mmab	chr5	111388519	111847215	-0.362274	2	26.0712	0.536241	1.43873	2
Mvk	chr5	111388519	111847215	-0.362274	2	26.0712	0.536241	1.43873	2
Gm42854	chr5	113621890	113766725	-0.305982	1	25.7355	0.781674	1.90622	2
Gstm2-ps1	chr5	113736762	113977802	-0.28063	1	26.0443	0.90257	1.91865	2
Gm43122	chr5	113767501	114428110	-0.269143	1	26.2319	0.756971	1.8871	2
Gm29926	chr5	113767501	114428110	-0.269143	1	26.2319	0.756971	1.8871	2
4930569F06Rik	chr5	113767501	114428110	-0.269143	1	26.2319	0.756971	1.8871	2
Pebp1	chr5	114427573	114621535	-0.251357	1	26.71	0.978568	1.89159	2
Ksr2	chr5	114604840	115143869	-0.245814	2	28.3074	0.778549	1.95653	2
Gm43069	chr5	118078844	118194412	-0.253551	2	28.6679	0.633572	1.93961	2
Oas1c	chr5	118078844	118194412	-0.253551	2	28.6679	0.633572	1.93961	2
Oas1b	chr5	118078844	118194412	-0.253551	2	28.6679	0.633572	1.93961	2
Oas1f	chr5	118121377	118210185	-0.379809	1	23.5931	0.875395	1.16896	2
Oas1e	chr5	118121377	118258427	-0.287198	1	23.2019	0.875395	4.89049	7
MGP_FVBNJ_G0008775	chr5	118121377	118210185	-0.379809	1	23.5931	0.875395	1.16896	2
Oas1h	chr5	118121377	118210185	-0.379809	1	23.5931	0.875395	1.16896	2
Oas1a	chr5	118208903	118212017	0.26751	1	29.7817	0.994951	1.06592	2
Atxn2	chr5	119125162	119275459	0.309494	2	32.5877	0.976714	1.8602	2
Rilpl2	chr5	121998292	122094462	0.306178	2	33.2444	0.997011	1.76584	2
Gm15621	chr5	121998292	122094462	0.306178	2	33.2444	0.997011	1.76584	2
Snrnp35	chr5	121998292	122094462	0.306178	2	33.2444	0.997011	1.76584	2
Rilpl1	chr5	121998292	122094462	0.306178	2	33.2444	0.997011	1.76584	2
Gm43034	chr5	121998292	122094462	0.306178	2	33.2444	0.997011	1.76584	2
Gm37700	chr5	123957996	124373453	-0.225223	2	27.0046	0.810127	1.96042	2
Gm40330	chr5	123957996	124373453	-0.225223	2	27.0046	0.810127	1.96042	2
Gm24839	chr5	123957996	124373453	-0.225223	2	27.0046	0.810127	1.96042	2
1700081B01Rik	chr5	123957996	125035939	-0.221034	2	27.7362	0.810127	2.92297	3
Gm33347	chr5	123957996	124373453	-0.225223	2	27.0046	0.810127	1.96042	2
Gm42953	chr5	124244481	125035939	-0.233479	1	27.903	0.756971	1.93944	2
Gm40331	chr5	124244481	125035939	-0.233479	1	27.903	0.756971	1.93944	2
Tmem132c	chr5	125033074	125202002	-0.355603	2	24.2663	0.955951	1.48836	2
Adgrd1	chr5	126545440	126823414	-0.212179	2	27.4595	0.682443	1.91654	2
Caln1	chr5	128010077	128628881	-0.243386	2	26.0704	0.980131	3.71878	4
MGP_FVBNJ_G0037787	chr5	128247881	128628881	-0.358538	2	23.0507	0.665124	1.74702	2
MGP_FVBNJ_G0029918	chr5	128247881	128628881	-0.358538	2	23.0507	0.665124	1.74702	2
Gm42894	chr5	128247881	128628881	-0.358538	2	23.0507	0.665124	1.74702	2
Gm42897	chr5	128247881	128628881	-0.358538	2	23.0507	0.665124	1.74702	2
