gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
2510009E07Rik	chr16	17789511	18418061	-0.251699	2	29.1316	0.856708	2.81035	3
Col8a1	chr16	53855361	54012805	0.379791	2	12.7322	0.928856	3.35107	4
Cpox	chr16	54871153	55233794	-0.260745	1	10.9736	0.73999	2.87424	3
Ncam2	chr16	76875932	77508399	-0.235357	2	10.5557	0.421507	3.86252	4
Gm10785	chr16	87262217	87661511	-0.248633	2	23.4052	0.917903	3.42769	4
Cryzl1	chr16	87262217	87661511	-0.248633	2	23.4052	0.917903	3.42769	4
Brwd1	chr16	91795896	93144053	0.260413	3	28.1384	0.947666	5.65052	6
Vmn2r97	chr17	16361645	16979747	-0.361565	1	23.809	0.985691	1.90965	3
Vmn2r130	chr17	20565103	20586838	0.41249	3	28.7157	0.867505	2.74614	3
Gm18416	chr17	20700315	20710526	-0.482091	1	16.0128	0.88555	3.49419	5
Gm18396	chr17	20701564	20710526	-0.991311	1	10.5225	0.93338	1.80177	3
Dcpp3	chr17	21443273	21538023	-0.29832	2	27.8415	0.654839	1.81121	3
Hspa1a	chr17	33097882	33163322	-0.282079	1	31.275	0.935804	2.71846	3
H2-Q5	chr17	33412929	33610629	0.389897	3	44.097	0.978583	2.75791	4
Ddr1	chr17	33886915	34054308	-0.30334	1	31.2551	0.915468	2.91103	3
Gm4577	chr17	33886915	34054308	-0.30334	1	31.2551	0.915468	2.91103	3
2410017I17Rik	chr17	34291378	34445467	-0.215164	3	25.0482	0.997011	2.43757	3
Gm8815	chr17	34291378	34445467	-0.215164	3	25.0482	0.997011	2.43757	3
Gm17782	chr17	34291378	34445467	-0.215164	3	25.0482	0.997011	2.43757	3
Esp18	chr17	37554416	37646250	0.386509	4	40.03	0.859236	2.16207	3
Crisp1	chr17	38547770	38612996	0.539068	3	47.1078	0.981102	3.07335	5
Runx2	chr17	42653071	43462635	0.228262	2	38.6595	0.902218	2.85559	3
9830107B12Rik	chr17	46372461	46531045	0.217077	2	45.6265	0.496015	3.96032	5
A530064D06Rik	chr17	46500800	46531045	0.35053	3	49.2678	0.985024	2.96692	4
MGP_FVBNJ_G0039433	chr17	52109032	52291695	-0.207509	1	27.5734	0.853141	5.7504	6
Gm17538	chr17	76033990	76059752	-0.312366	1	21.6607	0.963204	2.52472	3
Dsg1c	chr18	16733513	16884360	0.349028	2	46.217	0.957096	2.86757	3
Klhl14	chr18	18145283	18572688	0.214151	2	42.4429	0.960297	2.55633	3
Ap3s1	chr18	43120210	43361764	0.269466	3	47.3137	0.541541	2.84131	3
St8sia3os	chr18	60444409	60680689	-0.212094	2	19.797	0.864444	2.9436	3
Onecut2	chr18	60608663	61297255	-0.200835	1	20.9947	0.574249	2.89908	3
Dok6	chr18	85509014	86076708	0.234716	3	24.9644	0.922988	3.03221	4
Fau	chr19	2917231	3196114	-0.215356	1	32.2583	0.980131	2.78957	3
Gm9843	chr19	2917231	3196114	-0.215356	1	32.2583	0.980131	2.78957	3
Ms4a4b	chr19	8293578	8587715	-0.270456	1	27.3914	0.976019	3.33636	4
Prkg1	chr19	27388276	28783726	0.21749	2	35.625	0.981849	4.4967	5
Lipo1	chr19	30614739	30907436	0.358405	3	34.1402	0.725889	2.80413	3
Gm8980	chr19	30614739	30907436	0.358405	3	34.1402	0.725889	2.80413	3
Lipo5	chr19	30614739	30907436	0.358405	3	34.1402	0.725889	2.80413	3
Nudt11	chrX	640985	788846	-0.303117	1	26.3956	0.960297	2.39552	3
Gm14820	chrX	2556914	2715886	-0.214317	1	31.1136	0.825428	2.93203	3
Tspan7	chrX	5140384	5278214	0.255257	3	36.0313	0.97818	2.73001	3
Efhc2	chrX	11986158	12093008	-0.256294	1	25.1744	0.993598	2.65571	3
Kdm6a	chrX	12924785	13021140	0.306749	3	27.525	0.853754	3.21067	4
Wdr44	chrX	18363667	18480762	0.311242	3	34.1114	0.745251	4.62852	5
Slc25a43	chrX	31300832	31385704	-0.299991	2	27.6993	0.981849	2.55114	3
Slc25a5	chrX	31332567	31738018	-0.311596	2	27.8204	0.831497	2.55986	3
Nkap	chrX	31710746	31793041	-0.260833	2	28.6034	0.857141	2.85387	3
Rhox3e	chrX	32091228	32131273	0.225695	3	40.029	0.884221	4.87357	7
6030498E09Rik	chrX	33370326	33592216	-0.2606	1	27.2794	0.990254	5.16821	6
Gm29242	chrX	41062623	41443117	-0.232848	1	26.2913	0.741165	8.60322	9
Rbmx2	chrX	43288621	43327295	0.305511	5	17.932	0.715677	2.48732	3
4933416I08Rik	chrX	48070498	48119501	-0.217109	2	13.2641	0.889802	2.89285	3
Tm9sf5	chrX	52089029	52245532	-0.307643	1	10.15	0.675869	4.272	5
1700111N16Rik	chrX	64692912	64917474	0.383656	3	15.6348	0.854548	8.96369	10
Mtm1	chrX	66023878	66070914	-0.452412	2	9.1894	0.858563	3.42264	4
Vma21	chrX	66561420	66627413	-0.276068	1	10.3719	0.821767	2.88036	3
Gm20455	chrX	68009692	69644140	-0.230778	1	12.1334	0.984536	34.4893	44
Pdzd4	chrX	68582153	68607948	-0.328997	1	10.8261	0.583412	2.82984	3
Opn1mw	chrX	68919155	68954475	-0.374486	3	10.7107	0.976019	2.75071	3
Prrg1	chrX	73231714	73423857	0.241631	2	10.9931	0.980131	3.71256	4
Cfap47	chrX	74074063	74404042	0.230528	1	11.7244	0.782999	14.6748	16
Dmd	chrX	77947970	80307193	0.216821	1	12.018	0.981849	50.1226	55
Hsf3	chrX	91444235	91699590	-0.220915	2	10.5985	0.963204	2.9283	3
Snx12	chrX	96191272	96470125	-0.257377	1	11.748	0.710037	3.88805	4
Dmrtc1b	chrX	97831649	97847292	-0.424558	2	11.7266	0.974659	2.03851	3
Gm9133	chrX	97831649	97847292	-0.424558	2	11.7266	0.974659	2.03851	3
Gm9126	chrX	97831649	97912851	-0.38076	2	10.7741	0.974659	12.5774	16
Gm9119	chrX	97831649	97912851	-0.38076	2	10.7741	0.974659	12.5774	16
Nexmif	chrX	99230717	99360177	-0.489998	2	8.65455	0.98544	4.41154	5
Zdhhc15	chrX	99721170	99883977	0.236306	2	12.5042	0.976337	4.58149	5
Gm6325	chrX	101601362	101729355	-0.299423	1	9.96745	0.964158	3.18269	4
Pof1b	chrX	107818041	107860924	0.447209	5	13.3511	0.27046	2.44309	3
Gm14936	chrX	108133230	108188283	0.331329	2	13.8975	0.889886	3.93661	5
Chm	chrX	108208111	108425940	-0.358949	2	8.68603	0.99317	2.5375	3
Diaph2	chrX	124931322	125764726	0.247152	2	11.7523	0.778256	17.2583	19
Gm6228	chrX	130730688	130744841	-0.364288	1	9.49235	0.697014	4.53811	5
Gm6221	chrX	130730688	130744841	-0.364288	1	9.49235	0.697014	4.53811	5
Slc25a53	chrX	132301590	132436478	-0.250363	2	11.8125	0.878804	2.87053	3
Esx1	chrX	132451238	132508359	-0.429277	1	9.44005	0.902218	2.28385	3
Col4a6	chrX	136435656	136740765	0.315272	3	14.9327	0.771943	2.83102	3
Pak3	chrX	138896422	139127101	0.213669	2	16.7454	0.880089	2.8498	3
Trpc5	chrX	139722346	139869239	0.202601	3	12.1708	0.665717	1.84964	3
Htr2c	chrX	142110444	142351925	0.300384	2	11.993	0.93338	7.1117	8
Lrch2	chrX	142603165	142720368	0.21397	2	13.5727	0.975867	2.8453	3
Itih5l-ps	chrX	146005802	146138958	-0.267918	1	11.9137	0.833253	2.91118	3
Gnl3l	chrX	146140804	146225378	-0.341137	1	10.7365	0.663157	2.88218	3
Fgd1	chrX	146199719	146405171	-0.317753	1	11.2734	0.563663	2.88879	3
Wnk3	chrX	146311514	146497640	-0.266497	1	10.8551	0.865027	3.75942	4
Shroom2	chrX	147760402	147990070	-0.338228	1	10.6803	0.94026	5.4384	6
9530051G07Rik	chrX	148204599	148272157	-0.225709	2	11.488	0.975836	2.88406	3
Cldn34b1	chrX	150160998	150424978	-0.23172	1	11.9541	0.940867	4.95205	7
Acot9	chrX	150551928	150585090	0.266579	3	15.696	0.971575	2.81671	3
Syap1	chrX	158116053	158197150	-0.296416	1	11.0235	0.944524	2.81431	3
Egfl6	chrX	161669200	161937957	-0.259893	2	11.8076	0.807131	4.77109	5
